Barcode,num_loans
33528000982901,0
33528000982919,1
33528000982927,0
33528000982935,5
33528000982943,0
33528000982950,1
33528000982976,0
33528000982984,1
33528000982992,0
33528000983008,0
33528000983016,0
33528000983024,0
33528000983032,0
33528000983040,1
33528000983057,0
33528000983065,1
33528000983073,0
33528000983081,0
33528000983099,0
33528000983107,0
33528000983115,1
33528000983123,0
33528000983149,0
33528000983156,1
33528000983164,0
33528000983172,0
33528000983180,0
33528000983198,0
33528000983206,2
33528000983214,0
33528000983222,9
33528000983230,3
33528000983248,0
33528000983255,1
33528000983263,0
33528000983271,0
33528000983289,0
33528000983297,0
33528000983305,0
33528000983313,0
33528000983321,0
33528000983354,0
33528000983362,1
33528000983370,3
33528000983396,0
33528000983404,0
33528000983412,1
33528000983420,0
33528000983438,1
33528000983453,0
33528000983461,0
33528000983479,0
33528000983487,0
33528000983495,0
33528000983503,0
33528000983529,0
33528000983537,0
33528000983545,0
33528000983552,0
33528000983560,0
33528000983578,1
33528000983586,0
33528000983594,1
33528000983602,0
33528000983610,0
33528000983628,3
33528000983636,0
33528000983644,0
33528000983651,0
33528000983669,0
33528000983685,0
33528000983693,0
33528000983701,0
33528000983719,0
33528000983727,0
33528000983735,0
33528000983743,0
33528000983750,0
33528000983768,0
33528000983776,1
33528000983784,0
33528000983792,3
33528000983800,3
33528000983818,0
33528000983826,1
33528000983834,1
33528000983875,0
33528000983883,2
33528000983909,0
33528000983917,0
33528000983925,0
33528000983941,0
33528000983958,0
33528000983966,0
33528000983974,3
33528000983990,2
33528000984006,0
33528000984014,0
33528000984022,0
33528000984030,0
33528000984048,0
33528000984063,1
33528000984071,0
33528000984089,0
33528000984097,0
33528000984105,1
33528000984113,0
33528000984121,0
33528000984147,0
33528000984154,0
33528000984162,0
33528000984170,0
33528000984188,0
33528000984196,0
33528000984204,0
33528000984220,0
33528000984238,0
33528000984246,0
33528000984261,0
33528000984287,7
33528000984295,0
33528000984303,3
33528000984329,0
33528000984337,0
33528000984345,3
33528000984352,0
33528000984360,0
33528000984378,0
33528000984386,0
33528000984394,1
33528000984402,0
33528000984410,0
33528000984436,2
33528000984444,0
33528000984451,0
33528000984477,0
33528000984485,0
33528000984493,0
33528000984501,0
33528000984519,2
33528000984527,0
33528000984535,0
33528000984543,5
33528000984550,1
33528000984568,0
33528000984576,0
33528000984592,1
33528000984600,0
33528000984618,0
33528000984626,1
33528000984642,2
33528000984659,1
33528000984667,1
33528000984675,0
33528000984683,1
33528000984691,0
33528000984709,0
33528000984725,1
33528000984733,0
33528000984741,0
33528000984758,2
33528000984774,2
33528000984782,0
33528000984790,0
33528000984808,0
33528000984816,0
33528000984824,0
33528000984832,0
33528000984840,0
33528000984857,0
33528000984865,0
33528000984873,0
33528000984881,8
33528000984899,2
33528000984907,1
33528000984915,22
33528000984923,1
33528000984931,0
33528000984949,0
33528000984956,0
33528000984964,1
33528000984972,0
33528000984980,0
33528000984998,0
33528000985003,2
33528000985011,0
33528000985029,4
33528000985037,3
33528000985045,0
33528000985052,2
33528000985060,1
33528000985078,0
33528000985086,0
33528000985094,11
33528000985102,1
33528000985110,0
33528000985128,2
33528000985136,3
33528000985144,0
33528000985151,0
33528000985169,0
33528000985177,4
33528000985185,0
33528000985193,3
33528000985201,0
33528000985219,0
33528000985227,0
33528000985235,0
33528000985243,0
33528000985250,1
33528000985268,0
33528000985276,1
33528000985284,0
33528000985292,0
33528000985300,0
33528000985318,3
33528000985326,0
33528000985334,0
33528000985342,0
33528000985359,0
33528000985367,0
33528000985375,0
33528000985383,0
33528000985417,0
33528000985425,0
33528000985433,0
33528000985441,0
33528000985458,0
33528000985474,0
33528000985482,2
33528000985490,0
33528000985508,0
33528000985516,0
33528000985524,0
33528000985532,0
33528000985540,0
33528000985565,0
33528000985573,0
33528000985607,3
33528000985615,0
33528000985623,0
33528000985631,0
33528000985664,0
33528000985672,0
33528000985680,0
33528000985698,0
33528000985706,7
33528000985714,0
33528000985722,0
33528000985730,0
33528000985748,0
33528000985755,0
33528000985763,0
33528000985771,1
33528000985789,0
33528000985797,1
33528000985805,0
33528000985813,0
33528000985821,0
33528000985839,2
33528000985847,0
33528000985854,1
33528000985862,0
33528000985870,0
33528000985896,6
33528000985904,0
33528000985912,1
33528000985920,0
33528000985938,2
33528000985946,5
33528000985953,5
33528000985961,5
33528000985979,0
33528000985987,1
33528000985995,0
33528000986001,0
33528000986019,0
33528000986027,0
33528000986035,0
33528000986050,0
33528000986068,0
33528000986076,0
33528000986084,3
33528000986092,0
33528000986100,0
33528000986118,1
33528000986126,2
33528000986134,0
33528000986142,0
33528000986159,0
33528000986167,0
33528000986175,1
33528000986183,0
33528000986209,1
33528000986233,0
33528000986241,0
33528000986258,0
33528000986266,3
33528000986282,8
33528000986290,2
33528000986308,0
33528000986316,0
33528000986324,0
33528000986332,2
33528000986340,0
33528000986357,0
33528000986365,3
33528000986373,0
33528000986381,0
33528000986399,0
33528000986407,0
33528000986415,0
33528000986423,0
33528000986431,0
33528000986449,0
33528000986456,2
33528000986464,0
33528000986480,0
33528000986498,0
33528000986506,0
33528000986514,0
33528000986522,0
33528000986548,0
33528000986555,0
33528000986563,0
33528000986571,0
33528000986589,0
33528000986597,2
33528000986605,0
33528000986613,0
33528000986621,0
33528000986639,0
33528000986647,0
33528000986654,2
33528000986670,2
33528000986688,0
33528000986696,0
33528000986704,0
33528000986712,0
33528000986738,0
33528000986746,0
33528000986753,0
33528000986761,0
33528000986779,0
33528000986787,6
33528000986795,3
33528000986803,0
33528000986811,3
33528000986829,6
33528000986837,0
33528000986852,1
33528000986878,0
33528000986886,0
33528000986902,0
33528000986910,0
33528000986928,0
33528000986936,0
33528000986944,0
33528000986969,1
33528000986977,0
33528000986985,1
33528000987009,1
33528000987017,1
33528000987025,0
33528000987041,2
33528000987066,0
33528000987074,0
33528000987082,0
33528000987090,0
33528000987108,0
33528000987116,0
33528000987132,0
33528000987140,0
33528000987157,3
33528000987165,1
33528000987173,1
33528000987181,0
33528000987199,0
33528000987207,0
33528000987223,2
33528000987231,0
33528000987249,0
33528000987256,3
33528000987264,0
33528000987272,1
33528000987280,1
33528000987298,0
33528000987306,0
33528000987314,0
33528000987322,0
33528000987330,0
33528000987348,1
33528000987355,0
33528000987363,0
33528000987389,0
33528000987413,0
33528000987421,0
33528000987439,0
33528000987447,8
33528000987454,0
33528000987462,0
33528000987470,0
33528000987488,1
33528000987504,0
33528000987512,0
33528000987520,1
33528000987538,3
33528000987553,0
33528000987561,1
33528000987587,3
33528000987595,0
33528000987603,0
33528000987611,1
33528000987629,1
33528000987637,1
33528000987645,0
33528000987652,0
33528000987660,0
33528000987678,0
33528000987686,0
33528000987694,0
33528000987702,0
33528000987710,2
33528000987728,0
33528000987736,0
33528000987744,5
33528000987751,0
33528000987769,0
33528000987785,4
33528000987793,0
33528000987801,1
33528000987819,1
33528000987827,0
33528000987835,1
33528000987843,0
33528000987850,0
33528000987868,0
33528000987884,0
33528000987892,3
33528000987900,0
33528000987918,0
33528000987926,0
33528000987934,3
33528000987942,0
33528000987959,0
33528000987967,0
33528000987983,0
33528000987991,0
33528000988007,3
33528000988023,0
33528000988031,0
33528000988049,21
33528000988064,0
33528000988072,0
33528000988080,1
33528000988098,0
33528000988106,0
33528000988114,4
33528000988122,0
33528000988130,4
33528000988148,0
33528000988155,0
33528000988163,0
33528000988171,2
33528000988189,5
33528000988205,0
33528000988213,2
33528000988221,0
33528000988239,2
33528000988247,5
33528000988254,0
33528000988262,0
33528000988270,0
33528000988288,2
33528000988296,0
33528000988304,0
33528000988312,0
33528000988320,0
33528000988353,0
33528000988361,0
33528000988379,1
33528000988395,7
33528000988403,3
33528000988411,0
33528000988429,0
33528000988437,4
33528000988445,0
33528000988452,1
33528000988460,1
33528000988478,0
33528000988486,0
33528000988494,1
33528000988502,0
33528000988528,8
33528000988536,2
33528000988551,0
33528000988569,0
33528000988577,0
33528000988585,0
33528000988593,0
33528000988601,0
33528000988627,1
33528000988635,0
33528000988643,0
33528000988650,0
33528000988668,1
33528000988676,0
33528000988684,0
33528000988700,2
33528000988718,0
33528000988726,0
33528000988734,1
33528000988742,0
33528000988759,0
33528000988767,0
33528000988775,0
33528000988783,0
33528000988791,4
33528000988809,0
33528000988817,0
33528000988825,1
33528000988833,0
33528000988841,0
33528000988858,0
33528000988874,1
33528000988882,0
33528000988890,0
33528000988908,0
33528000988916,0
33528000988924,6
33528000988932,0
33528000988940,0
33528000988957,0
33528000988965,0
33528000988973,0
33528000988981,0
33528000988999,0
33528000989005,10
33528000989013,0
33528000989021,0
33528000989039,0
33528000989047,1
33528000989054,0
33528000989062,0
33528000989070,1
33528000989088,6
33528000989096,0
33528000989104,0
33528000989112,0
33528000989120,0
33528000989138,1
33528000989146,0
33528000989161,0
33528000989179,0
33528000989187,0
33528000989195,0
33528000989203,1
33528000989211,0
33528000989229,0
33528000989237,0
33528000989245,1
33528000989252,0
33528000989260,0
33528000989278,0
33528000989286,1
33528000989294,1
33528000989302,0
33528000989310,0
33528000989328,0
33528000989336,1
33528000989344,0
33528000989351,0
33528000989369,1
33528000989377,1
33528000989385,0
33528000989393,0
33528000989401,1
33528000989419,0
33528000989427,1
33528000989435,2
33528000989450,0
33528000989468,0
33528000989476,0
33528000989484,0
33528000989492,0
33528000989518,2
33528000989542,0
33528000989559,1
33528000989567,7
33528000989575,0
33528000989583,0
33528000989609,0
33528000989625,0
33528000989633,3
33528000989641,0
33528000989658,0
33528000989666,1
33528000989674,0
33528000989682,2
33528000989690,0
33528000989708,2
33528000989716,0
33528000989724,1
33528000989732,1
33528000989740,1
33528000989757,5
33528000989765,0
33528000989773,1
33528000989781,5
33528000989799,1
33528000989807,17
33528000989815,0
33528000989831,5
33528000989849,0
33528000989856,0
33528000989864,0
33528000989880,0
33528000989898,0
33528000989906,2
33528000989914,1
33528000989922,0
33528000989948,1
33528000989955,0
33528000989963,0
33528000989971,2
33528000989989,0
33528000990003,0
33528000990011,4
33528000990029,1
33528000990037,4
33528000990045,0
33528000990052,0
33528000990060,0
33528000990078,0
33528000990086,4
33528000990094,2
33528000990102,0
33528000990110,0
33528000990128,0
33528000990144,0
33528000990151,0
33528000990169,0
33528000990177,2
33528000990185,0
33528000990193,0
33528000990201,5
33528000990219,2
33528000990227,0
33528000990235,6
33528000990243,0
33528000990268,0
33528000990276,0
33528000990284,0
33528000990292,0
33528000990300,0
33528000990318,0
33528000990326,0
33528000990334,0
33528000990342,0
33528000990359,0
33528000990367,0
33528000990383,0
33528000990391,0
33528000990409,2
33528000990417,0
33528000990425,0
33528000990433,0
33528000990441,1
33528000990458,0
33528000990466,1
33528000990474,0
33528000990482,0
33528000990490,0
33528000990508,0
33528000990516,1
33528000990524,0
33528000990532,0
33528000990540,0
33528000990557,0
33528000990565,2
33528000990573,1
33528000990581,0
33528000990599,0
33528000990607,0
33528000990615,0
33528000990623,0
33528000990631,1
33528000990649,2
33528000990656,0
33528000990664,0
33528000990680,1
33528000990698,0
33528000990706,3
33528000990714,0
33528000990722,0
33528000990730,1
33528000990748,0
33528000990763,0
33528000990771,0
33528000990789,1
33528000990797,1
33528000990805,1
33528000990813,0
33528000990821,0
33528000990839,0
33528000990854,1
33528000990862,0
33528000990870,1
33528000990888,0
33528000990896,0
33528000990904,9
33528000990912,0
33528000990920,1
33528000990938,1
33528000990946,3
33528000990953,0
33528000990961,0
33528000990979,0
33528000990987,0
33528000990995,0
33528000991001,1
33528000991019,0
33528000991027,1
33528000991035,0
33528000991043,2
33528000991068,0
33528000991084,0
33528000991092,0
33528000991100,0
33528000991118,0
33528000991142,2
33528000991159,0
33528000991167,0
33528000991175,0
33528000991183,0
33528000991191,0
33528000991209,1
33528000991217,1
33528000991225,1
33528000991233,1
33528000991241,2
33528000991258,0
33528000991266,0
33528000991274,0
33528000991282,0
33528000991290,0
33528000991308,0
33528000991316,0
33528000991324,0
33528000991332,0
33528000991340,1
33528000991357,0
33528000991365,4
33528000991381,1
33528000991399,0
33528000991407,0
33528000991415,0
33528000991423,0
33528000991431,7
33528000991449,1
33528000991456,2
33528000991464,0
33528000991472,0
33528000991480,0
33528000991498,0
33528000991514,1
33528000991522,0
33528000991530,0
33528000991548,1
33528000991555,2
33528000991563,0
33528000991571,0
33528000991589,0
33528000991597,2
33528000991605,2
33528000991613,2
33528000991639,1
33528000991647,0
33528000991654,0
33528000991662,0
33528000991670,0
33528000991688,2
33528000991696,5
33528000991704,0
33528000991712,0
33528000991720,0
33528000991738,0
33528000991753,0
33528000991761,0
33528000991779,11
33528000991795,0
33528000991811,0
33528000991837,0
33528000991845,2
33528000991860,0
33528000991878,0
33528000991886,0
33528000991894,0
33528000991902,1
33528000991928,1
33528000991936,0
33528000991944,1
33528000991951,10
33528000991969,0
33528000991977,1
33528000991985,1
33528000991993,4
33528000992009,0
33528000992017,3
33528000992025,0
33528000992033,1
33528000992041,0
33528000992058,1
33528000992066,0
33528000992074,0
33528000992082,0
33528000992090,0
33528000992116,1
33528000992124,0
33528000992140,0
33528000992173,0
33528000992181,0
33528000992199,1
33528000992207,0
33528000992215,0
33528000992223,2
33528000992231,0
33528000992249,0
33528000992256,0
33528000992264,1
33528000992272,1
33528000992280,0
33528000992298,1
33528000992306,0
33528000992314,0
33528000992322,0
33528000992330,3
33528000992348,0
33528000992355,0
33528000992363,4
33528000992371,0
33528000992389,1
33528000992397,3
33528000992405,2
33528000992421,0
33528000992439,3
33528000992447,0
33528000992454,0
33528000992462,0
33528000992470,0
33528000992488,0
33528000992496,0
33528000992504,0
33528000992512,0
33528000992520,2
33528000992538,0
33528000992546,1
33528000992553,18
33528000992561,0
33528000992579,0
33528000992587,0
33528000992595,1
33528000992603,1
33528000992611,0
33528000992629,0
33528000992637,0
33528000992645,1
33528000992652,2
33528000992660,0
33528000992686,0
33528000992694,1
33528000992702,0
33528000992710,3
33528000992728,0
33528000992736,0
33528000992744,0
33528000992751,0
33528000992769,1
33528000992777,4
33528000992785,1
33528000992793,0
33528000992801,0
33528000992819,0
33528000992827,0
33528000992835,18
33528000992843,0
33528000992850,0
33528000992868,2
33528000992876,0
33528000992884,0
33528000992892,0
33528000992900,2
33528000992918,0
33528000992926,0
33528000992934,0
33528000992942,0
33528000992959,0
33528000992967,1
33528000992975,0
33528000992983,2
33528000993007,0
33528000993015,2
33528000993023,0
33528000993031,1
33528000993049,0
33528000993056,0
33528000993064,0
33528000993072,0
33528000993080,3
33528000993098,2
33528000993106,3
33528000993114,0
33528000993130,1
33528000993148,1
33528000993155,7
33528000993163,0
33528000993171,0
33528000993189,2
33528000993197,2
33528000993205,1
33528000993213,1
33528000993221,8
33528000993239,1
33528000993247,3
33528000993254,0
33528000993262,0
33528000993270,0
33528000993288,0
33528000993296,0
33528000993304,0
33528000993312,4
33528000993338,0
33528000993346,0
33528000993353,12
33528000993361,0
33528000993379,0
33528000993387,2
33528000993395,1
33528000993403,0
33528000993411,0
33528000993429,0
33528000993437,2
33528000993445,1
33528000993452,0
33528000993460,1
33528000993478,0
33528000993486,2
33528000993494,0
33528000993502,0
33528000993510,0
33528000993528,3
33528000993536,0
33528000993544,6
33528000993551,1
33528000993569,0
33528000993577,0
33528000993585,0
33528000993593,0
33528000993601,0
33528000993619,2
33528000993627,8
33528000993635,2
33528000993643,0
33528000993650,0
33528000993668,1
33528000993676,0
33528000993684,15
33528000993692,0
33528000993700,0
33528000993726,0
33528000993734,0
33528000993742,0
33528000993759,0
33528000993767,1
33528000993775,0
33528000993791,1
33528000993809,2
33528000993825,1
33528000993833,0
33528000993858,0
33528000993866,2
33528000993874,0
33528000993882,0
33528000993890,0
33528000993908,0
33528000993916,2
33528000993924,1
33528000993932,3
33528000993957,0
33528000993973,2
33528000993981,0
33528000994005,6
33528000994013,2
33528000994039,0
33528000994047,0
33528000994054,3
33528000994062,0
33528000994088,1
33528000994096,0
33528000994112,1
33528000994138,0
33528000994146,0
33528000994153,0
33528000994161,0
33528000994187,1
33528000994195,2
33528000994203,3
33528000994211,0
33528000994237,0
33528000994245,0
33528000994252,0
33528000994278,1
33528000994286,1
33528000994294,2
33528000994302,0
33528000994328,0
33528000994336,0
33528000994344,0
33528000994351,2
33528000994369,2
33528000994377,0
33528000994385,0
33528000994393,0
33528000994401,0
33528000994419,0
33528000994427,3
33528000994435,0
33528000994443,5
33528000994450,1
33528000994468,5
33528000994476,0
33528000994484,1
33528000994492,0
33528000994500,1
33528000994526,2
33528000994534,0
33528000994542,0
33528000994559,0
33528000994567,0
33528000994583,1
33528000994591,0
33528000994609,0
33528000994617,0
33528000994625,0
33528000994633,0
33528000994641,0
33528000994658,3
33528000994666,1
33528000994674,0
33528000994682,3
33528000994690,15
33528000994708,0
33528000994716,0
33528000994724,0
33528000994732,0
33528000994740,1
33528000994757,0
33528000994765,0
33528000994773,3
33528000994781,0
33528000994799,1
33528000994807,0
33528000994815,0
33528000994823,0
33528000994831,1
33528000994849,0
33528000994856,0
33528000994872,0
33528000994880,0
33528000994898,1
33528000994906,0
33528000994914,0
33528000994922,2
33528000994930,0
33528000994948,0
33528000994955,0
33528000994963,0
33528000994971,1
33528000994989,0
33528000994997,1
33528000995002,0
33528000995036,2
33528000995051,0
33528000995077,0
33528000995085,6
33528000995093,0
33528000995101,10
33528000995119,0
33528000995127,0
33528000995135,0
33528000995143,2
33528000995150,0
33528000995168,0
33528000995176,0
33528000995184,0
33528000995192,4
33528000995200,11
33528000995218,0
33528000995226,2
33528000995234,0
33528000995242,0
33528000995259,0
33528000995275,0
33528000995283,0
33528000995291,0
33528000995333,2
33528000995358,8
33528000995366,0
33528000995374,0
33528000995390,0
33528000995408,20
33528000995416,3
33528000995424,0
33528000995432,0
33528000995440,1
33528000995457,2
33528000995465,5
33528000995473,2
33528000995481,0
33528000995507,4
33528000995515,0
33528000995523,3
33528000995531,1
33528000995549,3
33528000995556,0
33528000995564,0
33528000995572,3
33528000995580,0
33528000995598,2
33528000995606,0
33528000995614,0
33528000995622,0
33528000995630,0
33528000995648,1
33528000995655,0
33528000995663,5
33528000995671,0
33528000995689,0
33528000995697,20
33528000995705,1
33528000995713,0
33528000995721,1
33528000995739,0
33528000995747,1
33528000995754,1
33528000995762,3
33528000995770,0
33528000995788,0
33528000995796,0
33528000995804,0
33528000995812,0
33528000995838,0
33528000995846,0
33528000995853,0
33528000995879,0
33528000995887,7
33528000995895,0
33528000995903,0
33528000995911,2
33528000995929,1
33528000995937,3
33528000995945,0
33528000995952,0
33528000995978,1
33528000995986,0
33528000995994,8
33528000996000,1
33528000996018,0
33528000996034,0
33528000996059,4
33528000996067,1
33528000996083,0
33528000996091,0
33528000996109,0
33528000996117,0
33528000996125,0
33528000996133,1
33528000996141,0
33528000996158,0
33528000996166,0
33528000996174,0
33528000996182,0
33528000996190,0
33528000996208,0
33528000996216,1
33528000996224,1
33528000996232,7
33528000996240,0
33528000996257,3
33528000996265,1
33528000996281,2
33528000996299,1
33528000996307,0
33528000996315,0
33528000996323,1
33528000996331,0
33528000996356,0
33528000996372,1
33528000996398,0
33528000996414,3
33528000996422,0
33528000996430,0
33528000996448,0
33528000996455,0
33528000996463,1
33528000996471,2
33528000996489,0
33528000996497,0
33528000996505,1
33528000996513,0
33528000996521,7
33528000996539,0
33528000996547,0
33528000996554,0
33528000996562,3
33528000996570,0
33528000996588,1
33528000996604,0
33528000996612,0
33528000996620,0
33528000996638,0
33528000996646,0
33528000996653,0
33528000996661,0
33528000996679,2
33528000996687,5
33528000996695,0
33528000996703,0
33528000996711,0
33528000996729,0
33528000996737,0
33528000996745,0
33528000996752,0
33528000996778,0
33528000996786,12
33528000996794,0
33528000996802,0
33528000996810,0
33528000996828,0
33528000996836,0
33528000996844,3
33528000996851,1
33528000996869,0
33528000996877,0
33528000996893,0
33528000996901,1
33528000996919,0
33528000996927,4
33528000996935,0
33528000996943,0
33528000996950,0
33528000996968,2
33528000996976,0
33528000996984,0
33528000996992,0
33528000997008,1
33528000997016,0
33528000997024,0
33528000997032,0
33528000997040,0
33528000997057,0
33528000997065,0
33528000997073,0
33528000997081,0
33528000997099,0
33528000997107,0
33528000997115,0
33528000997123,0
33528000997131,0
33528000997149,0
33528000997164,0
33528000997172,0
33528000997180,0
33528000997198,0
33528000997206,0
33528000997214,4
33528000997222,0
33528000997230,0
33528000997248,0
33528000997255,0
33528000997263,0
33528000997271,0
33528000997289,1
33528000997297,2
33528000997305,0
33528000997313,0
33528000997321,0
33528000997339,2
33528000997347,2
33528000997354,0
33528000997362,0
33528000997370,0
33528000997388,1
33528000997396,0
33528000997404,0
33528000997412,3
33528000997420,1
33528000997446,0
33528000997453,0
33528000997461,0
33528000997479,0
33528000997487,2
33528000997495,0
33528000997503,0
33528000997511,0
33528000997537,0
33528000997545,0
33528000997552,3
33528000997560,0
33528000997578,0
33528000997586,0
33528000997594,3
33528000997602,0
33528000997610,1
33528000997628,0
33528000997636,0
33528000997644,7
33528000997651,0
33528000997669,1
33528000997677,3
33528000997685,2
33528000997693,1
33528000997719,1
33528000997727,1
33528000997735,0
33528000997743,1
33528000997750,0
33528000997768,3
33528000997776,5
33528000997784,0
33528000997792,0
33528000997800,0
33528000997818,0
33528000997826,7
33528000997834,0
33528000997842,0
33528000997859,0
33528000997867,0
33528000997875,0
33528000997883,0
33528000997891,1
33528000997909,1
33528000997917,1
33528000997933,0
33528000997941,0
33528000997958,0
33528000997966,1
33528000997974,0
33528000997982,0
33528000997990,0
33528000998006,3
33528000998014,0
33528000998022,0
33528000998030,1
33528000998048,0
33528000998055,0
33528000998063,0
33528000998071,0
33528000998089,0
33528000998097,2
33528000998105,0
33528000998113,1
33528000998121,0
33528000998139,0
33528000998147,0
33528000998154,0
33528000998162,0
33528000998170,2
33528000998188,3
33528000998196,2
33528000998204,7
33528000998212,0
33528000998246,0
33528000998253,0
33528000998261,1
33528000998279,0
33528000998295,8
33528000998303,1
33528000998337,0
33528000998345,0
33528000998352,1
33528000998360,0
33528000998378,0
33528000998386,2
33528000998394,0
33528000998402,0
33528000998428,1
33528000998436,1
33528000998444,0
33528000998451,0
33528000998469,0
33528000998477,0
33528000998485,0
33528000998493,0
33528000998501,0
33528000998519,0
33528000998527,0
33528000998535,0
33528000998550,0
33528000998568,0
33528000998576,0
33528000998592,0
33528000998600,0
33528000998618,0
33528000998626,0
33528000998634,0
33528000998642,0
33528000998659,0
33528000998667,0
33528000998675,0
33528000998683,1
33528000998691,0
33528000998709,0
33528000998717,0
33528000998725,0
33528000998741,0
33528000998758,0
33528000998766,0
33528000998774,0
33528000998782,0
33528000998790,0
33528000998808,0
33528000998816,0
33528000998824,0
33528000998832,1
33528000998840,1
33528000998857,0
33528000998865,1
33528000998881,0
33528000998899,0
33528000998907,0
33528000998915,0
33528000998923,1
33528000998931,0
33528000998949,0
33528000998956,0
33528000998964,0
33528000998972,0
33528000998980,0
33528000998998,1
33528000999004,0
33528000999012,0
33528000999020,0
33528000999038,0
33528000999046,0
33528000999053,2
33528000999061,0
33528000999079,17
33528000999087,2
33528000999095,0
33528000999103,0
33528000999111,1
33528000999129,1
33528000999137,3
33528000999145,0
33528000999152,0
33528000999160,1
33528000999178,0
33528000999186,0
33528000999194,2
33528000999202,0
33528000999210,1
33528000999228,0
33528000999236,1
33528000999244,0
33528000999251,0
33528000999269,0
33528000999277,2
33528000999285,0
33528000999293,0
33528000999301,0
33528000999319,5
33528000999327,1
33528000999335,4
33528000999343,0
33528000999350,0
33528000999368,0
33528000999376,12
33528000999392,0
33528000999418,0
33528000999434,6
33528000999442,0
33528000999459,0
33528000999467,0
33528000999475,0
33528000999483,0
33528000999491,0
33528000999509,1
33528000999525,1
33528000999541,0
33528000999558,0
33528000999566,0
33528000999574,4
33528000999582,0
33528000999590,0
33528000999616,0
33528000999624,0
33528000999632,0
33528000999640,1
33528000999657,0
33528000999665,0
33528000999673,0
33528000999681,0
33528000999699,1
33528000999707,0
33528000999715,0
33528000999723,0
33528000999731,0
33528000999749,0
33528000999756,0
33528000999764,5
33528000999772,0
33528000999780,2
33528000999798,5
33528000999806,1
33528000999814,0
33528000999822,0
33528000999830,2
33528000999848,0
33528000999855,0
33528000999863,0
33528000999871,6
33528000999889,0
33528000999897,0
33528000999913,3
33528000999921,0
33528000999939,0
33528000999947,0
33528000999954,0
33528000999962,3
33528000999970,1
33528000999988,0
33528000999996,0
33528001000000,1
33528001000018,1
33528001000034,3
33528001000059,0
33528001000067,0
33528001000075,0
33528001000083,1
33528001000091,0
33528001000117,0
33528001000125,0
33528001000133,0
33528001000141,1
33528001000166,0
33528001000174,9
33528001000182,0
33528001000190,0
33528001000216,3
33528001000224,0
33528001000232,0
33528001000240,0
33528001000257,0
33528001000265,1
33528001000273,0
33528001000299,0
33528001000307,0
33528001000315,1
33528001000323,0
33528001000331,0
33528001000349,0
33528001000356,1
33528001000364,1
33528001000372,0
33528001000380,0
33528001000398,0
33528001000406,2
33528001000414,3
33528001000422,0
33528001000430,0
33528001000455,1
33528001000463,0
33528001000471,0
33528001000489,0
33528001000497,0
33528001000505,7
33528001000513,3
33528001000521,0
33528001000539,0
33528001000547,0
33528001000554,0
33528001000570,0
33528001000588,0
33528001000596,0
33528001000604,0
33528001000612,0
33528001000620,0
33528001000638,0
33528001000646,0
33528001000653,0
33528001000661,0
33528001000679,0
33528001000687,0
33528001000695,2
33528001000703,0
33528001000711,0
33528001000729,0
33528001000737,11
33528001000745,0
33528001000752,0
33528001000760,0
33528001000778,0
33528001000786,1
33528001000794,0
33528001000802,5
33528001000810,1
33528001000828,0
33528001000836,0
33528001000844,2
33528001000851,0
33528001000869,2
33528001000877,0
33528001000885,0
33528001000893,0
33528001000901,1
33528001000919,0
33528001000927,0
33528001000935,0
33528001000950,0
33528001000968,0
33528001000976,0
33528001000984,1
33528001000992,1
33528001001008,1
33528001001016,5
33528001001024,0
33528001001032,0
33528001001040,0
33528001001057,0
33528001001065,2
33528001001073,0
33528001001081,0
33528001001099,0
33528001001107,3
33528001001115,0
33528001001123,0
33528001001131,3
33528001001149,1
33528001001156,0
33528001001164,0
33528001001198,0
33528001001206,0
33528001001214,3
33528001001222,0
33528001001230,0
33528001001248,0
33528001001255,0
33528001001263,5
33528001001271,2
33528001001289,0
33528001001297,0
33528001001305,3
33528001001313,2
33528001001321,0
33528001001347,2
33528001001354,0
33528001001362,0
33528001001370,0
33528001001396,1
33528001001404,1
33528001001412,0
33528001001420,0
33528001001438,0
33528001001446,0
33528001001453,0
33528001001461,0
33528001001479,1
33528001001487,0
33528001001495,0
33528001001503,0
33528001001511,0
33528001001537,0
33528001001545,0
33528001001560,0
33528001001578,0
33528001001586,2
33528001001594,0
33528001001602,0
33528001001610,0
33528001001628,0
33528001001636,5
33528001001644,0
33528001001651,1
33528001001669,0
33528001001677,1
33528001001685,0
33528001001693,0
33528001001719,0
33528001001727,1
33528001001735,0
33528001001743,0
33528001001750,0
33528001001768,0
33528001001776,0
33528001001784,0
33528001001792,0
33528001001800,0
33528001001818,0
33528001001826,1
33528001001834,1
33528001001842,0
33528001001859,0
33528001001867,0
33528001001875,0
33528001001883,5
33528001001891,0
33528001001909,0
33528001001917,3
33528001001925,0
33528001001933,2
33528001001941,0
33528001001958,2
33528001001974,0
33528001001982,1
33528001001990,1
33528001002014,4
33528001002022,0
33528001002030,1
33528001002055,0
33528001002063,0
33528001002071,0
33528001002089,0
33528001002097,0
33528001002105,3
33528001002113,0
33528001002121,0
33528001002139,0
33528001002147,0
33528001002154,0
33528001002162,0
33528001002170,0
33528001002188,2
33528001002196,0
33528001002204,0
33528001002212,0
33528001002220,0
33528001002238,1
33528001002246,0
33528001002253,0
33528001002279,0
33528001002287,2
33528001002295,0
33528001002311,0
33528001002337,0
33528001002345,0
33528001002352,0
33528001002378,0
